year,area,cpi,coli,coli_cpi,population,fitness,dance_studio,studio_num,studio_emp,studio_wage,tot_emp,emp_prse,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,occ
1990,NY,138.5,216.7,0.8996778264912979,,,,,,,,,,,,,,,,,,,,,,all_jobs
1990,Chicago,131.7,116.9,0.5491614600460375,,,,,,,,,,,,,,,,,,,,,,all_jobs
1990,Seattle,126.8,121.4,0.5355260197712325,,,,,,,,,,,,,,,,,,,,,,all_jobs
1990,LA,135.9,136.4,0.6038230320415771,,,,,,,,,,,,,,,,,,,,,,all_jobs
1990,SanFran,132.1,164.0,0.7209773639484941,,,,,,,,,,,,,,,,,,,,,,all_jobs
1990,All,130.65,,,,,,,,,,,,,,,,,,,,,,,,all_jobs
1991,NY,144.8,216.7,0.8996778264912979,,,,,,,,,,,,,,,,,,,,,,all_jobs
1991,Chicago,137.0,116.9,0.5491614600460375,,,,,,,,,,,,,,,,,,,,,,all_jobs
1991,Seattle,134.1,121.4,0.5355260197712325,,,,,,,,,,,,,,,,,,,,,,all_jobs
1991,LA,141.4,136.4,0.6038230320415771,,,,,,,,,,,,,,,,,,,,,,all_jobs
1991,SanFran,137.9,164.0,0.7209773639484941,,,,,,,,,,,,,,,,,,,,,,all_jobs
1991,All,136.2,,,,,,,,,,,,,,,,,,,,,,,,all_jobs
1992,NY,150.0,216.7,0.8996778264912979,,,,,,,,,,,,,,,,,,,,,,all_jobs
1992,Chicago,141.1,116.9,0.5491614600460375,,,,,,,,,,,,,,,,,,,,,,all_jobs
1992,Seattle,139.0,121.4,0.5355260197712325,,,,,,,,,,,,,,,,,,,,,,all_jobs
1992,LA,146.5,136.4,0.6038230320415771,,,,,,,,,,,,,,,,,,,,,,all_jobs
1992,SanFran,142.5,164.0,0.7209773639484941,,,,,,,,,,,,,,,,,,,,,,all_jobs
1992,All,140.3,,,,,,,,,,,,,,,,,,,,,,,,all_jobs
1993,NY,154.5,216.7,0.8996778264912979,,,,,,,,,,,,,,,,,,,,,,all_jobs
1993,Chicago,145.4,116.9,0.5491614600460375,,,,,,,,,,,,,,,,,,,,,,all_jobs
1993,Seattle,142.9,121.4,0.5355260197712325,,,,,,,,,,,,,,,,,,,,,,all_jobs
1993,LA,150.3,136.4,0.6038230320415771,,,,,,,,,,,,,,,,,,,,,,all_jobs
1993,SanFran,146.3,164.0,0.7209773639484941,,,,,,,,,,,,,,,,,,,,,,all_jobs
1993,All,144.5,,,,,,,,,,,,,,,,,,,,,,,,all_jobs
1994,NY,158.2,216.7,0.8996778264912979,,,,,,,,,,,,,,,,,,,,,,all_jobs
1994,Chicago,148.6,116.9,0.5491614600460375,,,,,,,,,,,,,,,,,,,,,,all_jobs
1994,Seattle,147.8,121.4,0.5355260197712325,,,,,,,,,,,,,,,,,,,,,,all_jobs
1994,LA,152.3,136.4,0.6038230320415771,,,,,,,,,,,,,,,,,,,,,,all_jobs
1994,SanFran,148.7,164.0,0.7209773639484941,,,,,,,,,,,,,,,,,,,,,,all_jobs
1994,All,148.25,,,,,,,,,,,,,,,,,,,,,,,,all_jobs
1995,NY,162.2,216.7,0.8996778264912979,,,,,,,,,,,,,,,,,,,,,,all_jobs
1995,Chicago,153.3,116.9,0.5491614600460375,,,,,,,,,,,,,,,,,,,,,,all_jobs
1995,Seattle,152.3,121.4,0.5355260197712325,,,,,,,,,,,,,,,,,,,,,,all_jobs
1995,LA,154.6,136.4,0.6038230320415771,,,,,,,,,,,,,,,,,,,,,,all_jobs
1995,SanFran,151.6,164.0,0.7209773639484941,,,,,,,,,,,,,,,,,,,,,,all_jobs
1995,All,152.35,,,,,,,,,,,,,,,,,,,,,,,,all_jobs
1996,NY,166.9,216.7,0.8996778264912979,,,,,,,,,,,,,,,,,,,,,,all_jobs
1996,Chicago,157.4,116.9,0.5491614600460375,,,,,,,,,,,,,,,,,,,,,,all_jobs
1996,Seattle,157.5,121.4,0.5355260197712325,,,,,,,,,,,,,,,,,,,,,,all_jobs
1996,LA,157.5,136.4,0.6038230320415771,,,,,,,,,,,,,,,,,,,,,,all_jobs
1996,SanFran,155.1,164.0,0.7209773639484941,,,,,,,,,,,,,,,,,,,,,,all_jobs
1996,All,156.85,,,,,,,,,,,,,,,,,,,,,,,,all_jobs
1997,NY,170.8,216.7,0.8996778264912979,,,,,,,,,,,,,,,,,,,,,,all_jobs
1997,Chicago,161.7,116.9,0.5491614600460375,,,,,,,,,,,,,,,,,,,,,,all_jobs
1997,Seattle,163.0,121.4,0.5355260197712325,,,,,,,,,,,,,,,,,,,,,,all_jobs
1997,LA,160.0,136.4,0.6038230320415771,,,,,,,,,,,,,,,,,,,,,,all_jobs
1997,SanFran,160.4,164.0,0.7209773639484941,,,,,,,,,,,,,,,,,,,,,,all_jobs
1997,All,160.55,,,,,,,,,,,,,,,,,,,,,,,,all_jobs
1998,NY,173.6,216.7,0.8996778264912979,,10.797,,,,,,,,,,,,,,,,,,,,all_jobs
1998,Chicago,165.0,116.9,0.5491614600460375,,10.797,,,,,,,,,,,,,,,,,,,,all_jobs
1998,Seattle,167.7,121.4,0.5355260197712325,,10.797,,,,,,,,,,,,,,,,,,,,all_jobs
1998,LA,162.3,136.4,0.6038230320415771,,10.797,,,,,,,,,,,,,,,,,,,,all_jobs
1998,SanFran,165.5,164.0,0.7209773639484941,,10.797,,,,,,,,,,,,,,,,,,,,all_jobs
1998,All,163.0,,,275854000.0,10.797,,,,,,,,,,,,,,,,,,,,all_jobs
1999,NY,177.0,216.7,0.8996778264912979,,11.777,,,,,,,,,,,,,,,,,,,,all_jobs
1999,Chicago,168.4,116.9,0.5491614600460375,,11.777,,,,,,,,,,,,,,,,,,,,all_jobs
1999,Seattle,172.8,121.4,0.5355260197712325,,11.777,,,,,,,,,,,,,,,,,,,,all_jobs
1999,LA,166.1,136.4,0.6038230320415771,,11.777,,,,,,,,,,,,,,,,,,,,all_jobs
1999,SanFran,172.5,164.0,0.7209773639484941,,11.777,,,,,,,,,,,,,,,,,,,,all_jobs
1999,All,166.6,,,279040000.0,11.777,,,,,,,,,,,,,,,,,,,,all_jobs
2000,NY,182.5,216.7,0.8996778264912979,,12.543,,,,,,,,,,,,,,,,,,,,all_jobs
2000,Chicago,173.8,116.9,0.5491614600460375,,12.543,,,,,,,,,,,,,,,,,,,,all_jobs
2000,Seattle,179.2,121.4,0.5355260197712325,,12.543,,,,,,,,,,,,,,,,,,,,all_jobs
2000,LA,171.6,136.4,0.6038230320415771,,12.543,,,,,,,,,,,,,,,,,,,,all_jobs
2000,SanFran,180.2,164.0,0.7209773639484941,,12.543,,,,,,,,,,,,,,,,,,,,all_jobs
2000,All,172.2,,,282172000.0,12.543,,,,,,,,,,,,,,,,,,,,all_jobs
2001,NY,187.1,216.7,0.8996778264912979,,13.542,,,,,,,,,,,,,,,,,,,,all_jobs
2001,Chicago,178.3,116.9,0.5491614600460375,,13.542,,,,,,,,,,,,,,,,,,,,all_jobs
2001,Seattle,185.7,121.4,0.5355260197712325,,13.542,,,,,,,,,,,,,,,,,,,,all_jobs
2001,LA,177.3,136.4,0.6038230320415771,,13.542,,,,,,,,,,,,,,,,,,,,all_jobs
2001,SanFran,189.9,164.0,0.7209773639484941,,13.542,,,,,,,,,,,,,,,,,,,,all_jobs
2001,All,177.05,,,285082000.0,13.542,,,,,,,,,,,,,,,,,,,,all_jobs
2002,NY,191.9,216.7,0.8996778264912979,,14.987,,,,,,,,,,,,,,,,,,,,all_jobs
2002,Chicago,181.2,116.9,0.5491614600460375,,14.987,,,,,,,,,,,,,,,,,,,,all_jobs
2002,Seattle,189.3,121.4,0.5355260197712325,,14.987,,,,,,,,,,,,,,,,,,,,all_jobs
2002,LA,182.2,136.4,0.6038230320415771,,14.987,,,,,,,,,,,,,,,,,,,,all_jobs
2002,SanFran,193.0,164.0,0.7209773639484941,,14.987,,,,,,,,,,,,,,,,,,,,all_jobs
2002,All,179.9,,,287804000.0,14.987,,,,,,,,,,,,,,,,,,,,all_jobs
2003,NY,197.8,216.7,0.8996778264912979,,16.287,,,,,,,,,,,,,,,,,,,,all_jobs
2003,Chicago,184.5,116.9,0.5491614600460375,,16.287,,,,,,,,,,,,,,,,,,,,all_jobs
2003,Seattle,192.3,121.4,0.5355260197712325,,16.287,,,,,,,,,,,,,,,,,,,,all_jobs
2003,LA,187.0,136.4,0.6038230320415771,,16.287,,,,,,,,,,,,,,,,,,,,all_jobs
2003,SanFran,196.4,164.0,0.7209773639484941,,16.287,,,,,,,,,,,,,,,,,,,,all_jobs
2003,All,183.95,,,290326000.0,16.287,,,,,127567910.0,0.1,17.41,36210.0,0.2,7.04,9.08,13.53,21.17,31.97,14640.0,18880.0,28140.0,44040.0,66500.0,all_jobs
2003,All,183.95,,,290326000.0,16.287,,,,,15390.0,10.7,12.76,26540.0,3.4,6.07,7.01,9.45,16.11,24.98,12630.0,14580.0,19650.0,33500.0,51950.0,dancer
2003,All,183.95,,,290326000.0,16.287,,,,,14810.0,5.2,17.16,35700.0,3.0,6.83,9.58,14.92,22.08,29.34,14210.0,19930.0,31030.0,45930.0,61030.0,choreo
2003,All,183.95,,,290326000.0,16.287,,,,,177790.0,2.4,14.71,30590.0,1.3,6.85,8.16,11.78,18.75,26.87,14250.0,16960.0,24510.0,39000.0,55890.0,fit_trainer
2003,All,183.95,,,290326000.0,16.287,,,,,265640.0,1.8,10.12,21040.0,0.5,6.24,7.24,8.94,11.73,16.07,12970.0,15060.0,18600.0,24390.0,33420.0,rec_worker
2004,NY,204.8,216.7,0.8996778264912979,,17.174,,,,,,,,,,,,,,,,,,,,all_jobs
2004,Chicago,188.6,116.9,0.5491614600460375,,17.174,,,,,,,,,,,,,,,,,,,,all_jobs
2004,Seattle,194.7,121.4,0.5355260197712325,,17.174,,,,,,,,,,,,,,,,,,,,all_jobs
2004,LA,193.2,136.4,0.6038230320415771,,17.174,,,,,,,,,,,,,,,,,,,,all_jobs
2004,SanFran,198.8,164.0,0.7209773639484941,,17.174,,,,,,,,,,,,,,,,,,,,all_jobs
2004,All,188.9,,,293046000.0,17.174,,,,,128127360.0,0.1,17.8,37020.0,0.2,7.16,9.28,13.83,21.66,32.94,14880.0,19300.0,28770.0,45060.0,68510.0,all_jobs
2004,All,188.9,,,293046000.0,17.174,,,,,14880.0,5.9,12.15,,3.0,5.87,6.71,8.54,15.62,21.59,,,,,,dancer
2004,All,188.9,,,293046000.0,17.174,,,,,15360.0,4.5,18.39,38250.0,2.6,7.2,10.35,16.19,23.53,32.79,14980.0,21530.0,33670.0,48940.0,68190.0,choreo
2004,All,188.9,,,293046000.0,17.174,,,,,182280.0,1.9,14.98,31170.0,1.3,6.99,8.35,12.25,19.24,26.71,14530.0,17380.0,25470.0,40030.0,55560.0,fit_trainer
2004,All,188.9,,,293046000.0,17.174,,,,,266520.0,1.4,10.43,21690.0,0.5,6.38,7.52,9.29,12.2,16.48,13260.0,15640.0,19320.0,25380.0,34280.0,rec_worker
2005,NY,212.7,216.7,0.8996778264912979,,18.286,,,,,8110630.0,0.2,22.69,47200.0,0.8,7.89,11.05,17.55,28.24,43.56,16410.0,22980.0,36510.0,58740.0,90600.0,all_jobs
2005,NY,212.7,216.7,0.8996778264912979,,18.286,,,,,1350.0,23.6,19.62,,7.3,9.12,11.03,18.57,21.28,31.18,,,,,,dancer
2005,NY,212.7,216.7,0.8996778264912979,,18.286,,,,,1160.0,28.0,34.26,71250.0,12.5,13.2,19.42,27.9,50.94,56.8,27460.0,40390.0,58040.0,105960.0,118150.0,choreo
2005,NY,212.7,216.7,0.8996778264912979,,18.286,,,,,14830.0,9.9,20.32,42260.0,2.6,9.23,12.58,18.85,25.62,34.29,19210.0,26160.0,39210.0,53290.0,71320.0,fit_trainer
2005,NY,212.7,216.7,0.8996778264912979,,18.286,,,,,20440.0,5.5,11.66,24260.0,1.5,6.77,8.1,10.37,13.96,18.16,14090.0,16860.0,21570.0,29030.0,37770.0,rec_worker
2005,Chicago,194.3,116.9,0.5491614600460375,,18.286,,,,,4354470.0,0.6,19.74,41070.0,0.9,7.25,9.87,15.45,25.04,36.71,15090.0,20540.0,32140.0,52080.0,76350.0,all_jobs
2005,Chicago,194.3,116.9,0.5491614600460375,,18.286,,,,,370.0,49.7,15.26,,16.2,10.62,11.59,12.83,17.37,25.34,,,,,,dancer
2005,Chicago,194.3,116.9,0.5491614600460375,,18.286,,,,,260.0,41.3,21.33,44370.0,11.9,11.49,12.42,14.11,31.63,38.66,23890.0,25840.0,29350.0,65780.0,80420.0,choreo
2005,Chicago,194.3,116.9,0.5491614600460375,,18.286,,,,,7140.0,15.4,16.82,34990.0,5.2,7.27,9.3,14.32,21.34,28.27,15120.0,19340.0,29780.0,44390.0,58790.0,fit_trainer
2005,Chicago,194.3,116.9,0.5491614600460375,,18.286,,,,,8180.0,8.1,10.77,22410.0,2.2,6.82,7.63,9.47,11.4,17.36,14190.0,15860.0,19700.0,23720.0,36110.0,rec_worker
2005,Seattle,200.2,121.4,0.5355260197712325,,18.286,,,,,1566280.0,0.7,21.6,44920.0,1.9,8.77,11.73,17.6,27.01,39.32,18250.0,24400.0,36600.0,56190.0,81790.0,all_jobs
2005,Seattle,200.2,121.4,0.5355260197712325,,18.286,,,,,310.0,27.4,24.11,50140.0,7.1,13.41,16.7,22.5,30.5,37.66,27880.0,34730.0,46790.0,63430.0,78320.0,choreo
2005,Seattle,200.2,121.4,0.5355260197712325,,18.286,,,,,,,17.79,37000.0,7.3,8.84,10.56,15.88,22.22,31.76,18380.0,21970.0,33030.0,46220.0,66070.0,fit_trainer
2005,Seattle,200.2,121.4,0.5355260197712325,,18.286,,,,,,,12.17,25320.0,4.5,8.14,9.22,10.75,14.79,18.52,16940.0,19180.0,22360.0,30770.0,38520.0,rec_worker
2005,LA,201.8,136.4,0.6038230320415771,,18.286,,,,,5516070.0,0.4,20.04,41680.0,0.7,7.84,9.57,15.23,25.11,38.49,16310.0,19910.0,31680.0,52230.0,80070.0,all_jobs
2005,LA,201.8,136.4,0.6038230320415771,,18.286,,,,,1560.0,32.9,8.19,,3.0,7.17,7.47,7.96,8.44,8.78,,,,,,dancer
2005,LA,201.8,136.4,0.6038230320415771,,18.286,,,,,670.0,30.7,19.76,41110.0,10.9,8.29,14.58,19.42,24.43,31.02,17240.0,30330.0,40390.0,50820.0,64520.0,choreo
2005,LA,201.8,136.4,0.6038230320415771,,18.286,,,,,8870.0,7.4,17.54,36490.0,3.6,7.63,8.75,17.01,23.41,30.46,15880.0,18190.0,35380.0,48690.0,63350.0,fit_trainer
2005,LA,201.8,136.4,0.6038230320415771,,18.286,,,,,12190.0,5.3,10.77,22410.0,1.2,7.58,8.46,10.0,12.11,15.19,15770.0,17610.0,20800.0,25200.0,31600.0,rec_worker
2005,SanFran,202.7,164.0,0.7209773639484941,,18.286,,,,,1960840.0,0.6,24.1,50120.0,0.8,8.69,11.99,19.42,30.86,45.37,18070.0,24940.0,40400.0,64190.0,94360.0,all_jobs
2005,SanFran,202.7,164.0,0.7209773639484941,,18.286,,,,,,,12.42,,8.8,7.4,8.52,11.05,14.82,19.94,,,,,,dancer
2005,SanFran,202.7,164.0,0.7209773639484941,,18.286,,,,,600.0,37.6,21.58,44890.0,15.0,14.27,15.96,19.06,23.66,37.4,29690.0,33200.0,39640.0,49220.0,77790.0,choreo
2005,SanFran,202.7,164.0,0.7209773639484941,,18.286,,,,,4060.0,11.2,24.62,51220.0,7.5,8.85,11.02,22.77,35.41,45.66,18410.0,22920.0,47370.0,73660.0,94980.0,fit_trainer
2005,SanFran,202.7,164.0,0.7209773639484941,,18.286,,,,,6200.0,19.7,13.1,27260.0,3.5,7.9,8.96,11.58,15.55,21.48,16420.0,18630.0,24080.0,32350.0,44670.0,rec_worker
2005,All,195.3,,,295753000.0,18.286,,,,,130307840.0,0.1,18.21,37870.0,0.1,7.26,9.46,14.15,22.2,33.74,15110.0,19680.0,29430.0,46180.0,70180.0,all_jobs
2005,All,195.3,,,295753000.0,18.286,,,,,16240.0,6.2,13.22,,3.5,6.16,6.92,8.92,16.72,24.4,,,,,,dancer
2005,All,195.3,,,295753000.0,18.286,,,,,16150.0,5.9,18.26,37970.0,3.2,7.44,9.97,15.84,23.11,33.21,15480.0,20730.0,32950.0,48070.0,69070.0,choreo
2005,All,195.3,,,295753000.0,18.286,,,,,189220.0,1.6,14.93,31060.0,0.9,6.99,8.46,12.43,19.36,26.45,14540.0,17600.0,25840.0,40260.0,55020.0,fit_trainer
2005,All,195.3,,,295753000.0,18.286,,,,,264840.0,1.3,10.78,22420.0,0.5,6.64,7.77,9.67,12.66,16.84,13810.0,16170.0,20110.0,26330.0,35030.0,rec_worker
2006,NY,220.7,216.7,0.8996778264912979,,19.447,,,,,8197010.0,0.2,23.55,48980.0,0.8,8.2,11.42,18.17,29.47,45.36,17050.0,23740.0,37780.0,61290.0,94350.0,all_jobs
2006,NY,220.7,216.7,0.8996778264912979,,19.447,,,,,800.0,33.9,28.41,59100.0,15.0,12.55,16.51,24.74,29.43,57.5,26100.0,34340.0,51470.0,61210.0,119610.0,choreo
2006,NY,220.7,216.7,0.8996778264912979,,19.447,,,,,14250.0,11.0,20.34,42320.0,2.2,8.91,12.05,19.12,26.28,33.93,18540.0,25060.0,39780.0,54670.0,70580.0,fit_trainer
2006,NY,220.7,216.7,0.8996778264912979,,19.447,,,,,19930.0,4.3,12.07,25110.0,1.6,7.01,8.38,10.78,14.43,18.92,14580.0,17420.0,22420.0,30020.0,39360.0,rec_worker
2006,Chicago,198.3,116.9,0.5491614600460375,,19.447,,,,,4413800.0,0.4,20.62,42880.0,0.9,7.48,10.13,15.97,26.19,38.5,15550.0,21080.0,33220.0,54480.0,80080.0,all_jobs
2006,Chicago,198.3,116.9,0.5491614600460375,,19.447,,,,,,,11.8,,14.4,6.91,7.37,9.43,12.67,23.38,,,,,,dancer
2006,Chicago,198.3,116.9,0.5491614600460375,,19.447,,,,,170.0,41.2,20.99,43670.0,15.7,8.59,11.19,19.24,29.97,40.55,17870.0,23270.0,40020.0,62330.0,84350.0,choreo
2006,Chicago,198.3,116.9,0.5491614600460375,,19.447,,,,,8210.0,11.8,16.92,35190.0,3.3,6.93,8.49,12.05,23.39,32.26,14410.0,17670.0,25060.0,48660.0,67090.0,fit_trainer
2006,Chicago,198.3,116.9,0.5491614600460375,,19.447,,,,,10550.0,7.0,11.53,23980.0,3.3,6.94,7.55,9.46,13.3,20.67,14430.0,15690.0,19680.0,27670.0,43000.0,rec_worker
2006,Seattle,207.6,121.4,0.5355260197712325,,19.447,,,,,1621620.0,0.7,22.36,46520.0,1.9,9.11,12.22,18.23,28.13,40.58,18950.0,25410.0,37920.0,58510.0,84410.0,all_jobs
2006,Seattle,207.6,121.4,0.5355260197712325,,19.447,,,,,230.0,30.9,15.28,,11.8,7.63,10.13,11.8,20.48,25.16,,,,,,dancer
2006,Seattle,207.6,121.4,0.5355260197712325,,19.447,,,,,270.0,39.6,24.22,50380.0,15.3,11.34,16.14,23.02,33.01,38.08,23590.0,33570.0,47880.0,68660.0,79200.0,choreo
2006,Seattle,207.6,121.4,0.5355260197712325,,19.447,,,,,,,18.41,38300.0,7.1,9.02,10.56,15.62,24.99,33.59,18760.0,21960.0,32490.0,51990.0,69870.0,fit_trainer
2006,Seattle,207.6,121.4,0.5355260197712325,,19.447,,,,,,,11.67,24280.0,1.9,7.98,8.96,10.55,13.35,17.35,16600.0,18630.0,21950.0,27770.0,36100.0,rec_worker
2006,LA,210.4,136.4,0.6038230320415771,,19.447,,,,,5631300.0,0.4,20.89,43440.0,0.7,7.94,9.91,15.84,26.11,40.27,16510.0,20610.0,32950.0,54300.0,83760.0,all_jobs
2006,LA,210.4,136.4,0.6038230320415771,,19.447,,,,,1580.0,44.0,8.78,,5.5,7.34,7.67,8.26,8.84,10.94,,,,,,dancer
2006,LA,210.4,136.4,0.6038230320415771,,19.447,,,,,1200.0,27.3,20.91,43500.0,7.8,8.81,14.77,20.76,26.17,31.73,18330.0,30730.0,43180.0,54430.0,65990.0,choreo
2006,LA,210.4,136.4,0.6038230320415771,,19.447,,,,,10880.0,6.1,18.22,37890.0,3.2,7.92,9.25,17.9,24.33,31.01,16470.0,19240.0,37240.0,50600.0,64500.0,fit_trainer
2006,LA,210.4,136.4,0.6038230320415771,,19.447,,,,,12320.0,5.7,10.49,21830.0,1.4,7.49,8.34,9.87,11.72,14.53,15580.0,17340.0,20520.0,24380.0,30220.0,rec_worker
2006,SanFran,209.2,164.0,0.7209773639484941,,19.447,,,,,1993170.0,0.6,25.11,52230.0,0.6,8.92,12.42,20.16,32.04,47.98,18550.0,25840.0,41930.0,66650.0,99790.0,all_jobs
2006,SanFran,209.2,164.0,0.7209773639484941,,19.447,,,,,,,15.14,,14.8,7.18,8.87,12.28,18.16,27.55,,,,,,dancer
2006,SanFran,209.2,164.0,0.7209773639484941,,19.447,,,,,420.0,45.9,22.25,46290.0,13.3,14.03,15.83,19.26,26.8,39.29,29190.0,32930.0,40060.0,55750.0,81720.0,choreo
2006,SanFran,209.2,164.0,0.7209773639484941,,19.447,,,,,4860.0,7.7,23.21,48270.0,8.6,8.93,11.42,20.19,32.2,44.62,18570.0,23740.0,41990.0,66980.0,92810.0,fit_trainer
2006,SanFran,209.2,164.0,0.7209773639484941,,19.447,,,,,5240.0,7.4,12.89,26800.0,1.8,7.93,9.34,12.08,15.4,18.98,16480.0,19420.0,25120.0,32030.0,39480.0,rec_worker
2006,All,201.6,,,298593000.0,19.447,,,,,132604980.0,0.1,18.84,39190.0,0.1,7.45,9.75,14.61,22.99,35.08,15500.0,20270.0,30400.0,47820.0,72960.0,all_jobs
2006,All,201.6,,,298593000.0,19.447,,,,,16010.0,8.0,13.86,,3.7,6.62,7.31,9.55,17.5,25.75,,,,,,dancer
2006,All,201.6,,,298593000.0,19.447,,,,,16340.0,6.2,18.42,38320.0,2.6,7.55,10.53,16.67,23.95,30.8,15710.0,21910.0,34660.0,49810.0,64070.0,choreo
2006,All,201.6,,,298593000.0,19.447,,,,,205970.0,1.5,15.24,31710.0,0.9,7.15,8.66,12.46,19.73,27.29,14880.0,18010.0,25910.0,41040.0,56750.0,fit_trainer
2006,All,201.6,,,298593000.0,19.447,,,,,273280.0,1.1,11.03,22950.0,0.4,6.8,7.86,9.84,13.0,17.2,14150.0,16360.0,20470.0,27050.0,35780.0,rec_worker
2007,NY,226.94,216.7,0.8996778264912979,,21.416,,,,,8340640.0,0.3,24.43,50820.0,0.4,8.54,11.82,18.81,30.4,46.79,17760.0,24590.0,39120.0,63240.0,97320.0,all_jobs
2007,NY,226.94,216.7,0.8996778264912979,,21.416,,,,,1420.0,23.7,18.46,,9.0,7.46,9.3,15.26,25.21,31.55,,,,,,dancer
2007,NY,226.94,216.7,0.8996778264912979,,21.416,,,,,,,31.36,65230.0,16.8,13.66,20.63,25.68,30.93,68.58,28420.0,42910.0,53420.0,64330.0,142650.0,choreo
2007,NY,226.94,216.7,0.8996778264912979,,21.416,,,,,17120.0,9.9,21.54,44800.0,2.4,8.34,11.92,19.87,28.49,38.23,17340.0,24780.0,41330.0,59260.0,79520.0,fit_trainer
2007,NY,226.94,216.7,0.8996778264912979,,21.416,,,,,19800.0,4.0,12.25,25480.0,1.4,7.54,8.84,11.1,14.53,18.47,15680.0,18380.0,23080.0,30230.0,38420.0,rec_worker
2007,Chicago,204.818,116.9,0.5491614600460375,,21.416,,,,,4477610.0,0.4,21.69,45120.0,0.8,7.74,10.44,16.62,27.65,40.7,16100.0,21710.0,34570.0,57500.0,84660.0,all_jobs
2007,Chicago,204.818,116.9,0.5491614600460375,,21.416,,,,,490.0,38.6,12.93,,14.7,7.21,7.69,10.33,14.26,26.16,,,,,,dancer
2007,Chicago,204.818,116.9,0.5491614600460375,,21.416,,,,,530.0,40.3,19.95,41490.0,7.9,9.32,13.57,17.51,24.29,36.22,19380.0,28230.0,36430.0,50530.0,75350.0,choreo
2007,Chicago,204.818,116.9,0.5491614600460375,,21.416,,,,,9400.0,9.7,16.7,34740.0,4.5,7.51,8.81,12.34,22.84,30.57,15630.0,18330.0,25660.0,47510.0,63580.0,fit_trainer
2007,Chicago,204.818,116.9,0.5491614600460375,,21.416,,,,,9770.0,7.3,11.25,23390.0,2.1,7.19,7.84,9.58,12.76,17.5,14960.0,16310.0,19920.0,26550.0,36410.0,rec_worker
2007,Seattle,215.656,121.4,0.5355260197712325,,21.416,,,,,1682770.0,0.7,23.35,48560.0,2.0,9.55,12.79,18.85,29.34,42.67,19870.0,26600.0,39210.0,61030.0,88760.0,all_jobs
2007,Seattle,215.656,121.4,0.5355260197712325,,21.416,,,,,300.0,44.0,18.23,,14.0,7.95,10.72,12.59,27.43,30.12,,,,,,dancer
