year,area,cpi,coli,coli_cpi,population,fitness,dance_studio,studio_num,studio_emp,studio_wage,tot_emp,emp_prse,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,occ
2018,Chicago,237.706,116.9,0.5491614600460375,9484158.0,33.971,4.1,63363.0,120456.0,1.1787,14480.0,4.6,23.18,48220.0,3.3,9.48,11.8,21.27,30.24,42.29,19720.0,24540.0,44250.0,62900.0,87970.0,fit_trainer
2018,Chicago,237.706,116.9,0.5491614600460375,9484158.0,33.971,4.1,63363.0,120456.0,1.1787,13790.0,6.6,12.47,25950.0,1.3,8.95,9.42,10.82,13.73,18.35,18610.0,19600.0,22500.0,28570.0,38170.0,rec_worker
2018,Seattle,271.089,121.4,0.5355260197712325,3935179.0,33.971,4.1,63363.0,120456.0,1.1787,1984320.0,0.6,31.44,65400.0,2.5,12.77,16.46,24.45,39.13,59.74,26560.0,34240.0,50860.0,81390.0,124250.0,all_jobs
2018,Seattle,271.089,121.4,0.5355260197712325,3935179.0,33.971,4.1,63363.0,120456.0,1.1787,150.0,29.8,28.25,,7.1,13.85,24.53,27.98,34.13,42.11,,,,,,dancer
2018,Seattle,271.089,121.4,0.5355260197712325,3935179.0,33.971,4.1,63363.0,120456.0,1.1787,5560.0,9.3,28.62,59520.0,5.0,15.23,20.08,26.69,34.02,48.4,31690.0,41770.0,55510.0,70760.0,100670.0,fit_trainer
2018,Seattle,271.089,121.4,0.5355260197712325,3935179.0,33.971,4.1,63363.0,120456.0,1.1787,3960.0,8.6,16.46,34230.0,2.0,11.83,12.49,15.45,18.24,23.04,24600.0,25980.0,32140.0,37940.0,47920.0,rec_worker
2018,LA,265.962,136.4,0.6038230320415771,13249879.0,33.971,4.1,63363.0,120456.0,1.1787,6118830.0,0.3,27.83,57890.0,0.7,11.29,13.08,19.7,34.05,54.77,23490.0,27210.0,40970.0,70830.0,113910.0,all_jobs
2018,LA,265.962,136.4,0.6038230320415771,13249879.0,33.971,4.1,63363.0,120456.0,1.1787,250.0,25.3,26.27,,7.6,11.65,23.41,27.79,31.14,36.62,,,,,,dancer
2018,LA,265.962,136.4,0.6038230320415771,13249879.0,33.971,4.1,63363.0,120456.0,1.1787,90.0,19.9,27.44,57080.0,14.1,10.51,13.81,22.37,30.67,52.43,21850.0,28720.0,46520.0,63800.0,109050.0,choreo
2018,LA,265.962,136.4,0.6038230320415771,13249879.0,33.971,4.1,63363.0,120456.0,1.1787,11780.0,7.2,24.83,51640.0,2.8,12.36,17.01,24.29,29.25,38.63,25720.0,35370.0,50520.0,60830.0,80340.0,fit_trainer
2018,LA,265.962,136.4,0.6038230320415771,13249879.0,33.971,4.1,63363.0,120456.0,1.1787,16510.0,4.9,14.76,30700.0,2.1,11.1,11.93,13.88,16.64,19.24,23080.0,24820.0,28870.0,34610.0,40010.0,rec_worker
2018,SanFran,285.55,164.0,0.7209773639484941,4726314.0,33.971,4.1,63363.0,120456.0,1.1787,2419090.0,0.7,34.81,72400.0,1.1,12.41,15.98,26.0,44.63,69.93,25820.0,33240.0,54090.0,92820.0,145460.0,all_jobs
2018,SanFran,285.55,164.0,0.7209773639484941,4726314.0,33.971,4.1,63363.0,120456.0,1.1787,220.0,21.6,22.32,,7.8,10.51,14.01,18.04,29.67,38.76,,,,,,dancer
2018,SanFran,285.55,164.0,0.7209773639484941,4726314.0,33.971,4.1,63363.0,120456.0,1.1787,,,45.41,94440.0,6.7,28.84,42.54,47.19,51.98,59.94,59990.0,88480.0,98160.0,108110.0,124680.0,choreo
2018,SanFran,285.55,164.0,0.7209773639484941,4726314.0,33.971,4.1,63363.0,120456.0,1.1787,6780.0,8.4,28.23,58710.0,3.9,11.93,16.41,26.97,36.55,48.73,24810.0,34140.0,56100.0,76020.0,101360.0,fit_trainer
2018,SanFran,285.55,164.0,0.7209773639484941,4726314.0,33.971,4.1,63363.0,120456.0,1.1787,8130.0,10.5,17.31,36010.0,3.4,11.79,13.39,16.19,20.03,24.33,24520.0,27850.0,33680.0,41670.0,50610.0,rec_worker
2018,All,251.107,,,327167439.0,33.971,4.1,63363.0,120456.0,1.1787,144733270.0,0.1,24.98,51960.0,0.1,9.95,12.37,18.58,30.06,47.31,20690.0,25740.0,38640.0,62510.0,98410.0,all_jobs
2018,All,251.107,,,327167439.0,33.971,4.1,63363.0,120456.0,1.1787,9720.0,7.4,20.7,,3.0,9.35,10.98,16.31,26.29,40.08,,,,,,dancer
2018,All,251.107,,,327167439.0,33.971,4.1,63363.0,120456.0,1.1787,5090.0,9.6,25.75,53560.0,3.6,10.26,14.89,22.98,33.06,46.93,21340.0,30970.0,47800.0,68760.0,97620.0,choreo
2018,All,251.107,,,327167439.0,33.971,4.1,63363.0,120456.0,1.1787,308470.0,1.2,21.43,44580.0,0.7,9.69,12.39,19.15,27.29,36.58,20160.0,25780.0,39820.0,56760.0,76090.0,fit_trainer
2018,All,251.107,,,327167439.0,33.971,4.1,63363.0,120456.0,1.1787,353570.0,1.0,13.61,28310.0,0.4,8.88,10.13,12.05,15.63,20.52,18470.0,21060.0,25060.0,32510.0,42670.0,rec_worker
2019,NY,278.164,216.7,0.8996778264912979,19216182.0,35.889,4.2,65723.0,126288.0,1.2295,9655330.0,0.3,32.11,66790.0,0.5,11.76,14.77,23.48,39.79,62.6,24470.0,30720.0,48840.0,82770.0,130210.0,all_jobs
2019,NY,278.164,216.7,0.8996778264912979,19216182.0,35.889,4.2,65723.0,126288.0,1.2295,1590.0,19.9,28.27,,9.4,11.97,15.12,22.79,37.04,56.34,,,,,,dancer
2019,NY,278.164,216.7,0.8996778264912979,19216182.0,35.889,4.2,65723.0,126288.0,1.2295,26740.0,5.2,29.78,61940.0,2.4,12.45,17.18,27.9,39.01,52.7,25890.0,35730.0,58020.0,81140.0,109620.0,fit_trainer
2019,NY,278.164,216.7,0.8996778264912979,19216182.0,35.889,4.2,65723.0,126288.0,1.2295,30430.0,5.2,16.41,34130.0,1.2,11.17,12.44,15.04,18.84,24.36,23230.0,25880.0,31270.0,39190.0,50680.0,rec_worker
2019,Chicago,241.181,116.9,0.5491614600460375,9458539.0,35.889,4.2,65723.0,126288.0,1.2295,4676440.0,0.4,27.48,57160.0,0.8,10.33,13.36,20.43,34.46,51.51,21480.0,27780.0,42500.0,71680.0,107140.0,all_jobs
2019,Chicago,241.181,116.9,0.5491614600460375,9458539.0,35.889,4.2,65723.0,126288.0,1.2295,270.0,20.2,19.31,,9.9,9.29,11.42,17.02,20.39,36.01,,,,,,dancer
2019,Chicago,241.181,116.9,0.5491614600460375,9458539.0,35.889,4.2,65723.0,126288.0,1.2295,110.0,42.5,,,,,,,,,,,,,,choreo
2019,Chicago,241.181,116.9,0.5491614600460375,9458539.0,35.889,4.2,65723.0,126288.0,1.2295,14360.0,6.9,24.11,50150.0,3.0,9.9,13.01,22.83,30.58,43.08,20590.0,27060.0,47480.0,63610.0,89610.0,fit_trainer
2019,Chicago,241.181,116.9,0.5491614600460375,9458539.0,35.889,4.2,65723.0,126288.0,1.2295,12940.0,4.6,13.48,28050.0,1.2,9.19,9.92,11.81,14.97,20.04,19110.0,20640.0,24570.0,31140.0,41680.0,rec_worker
2019,Seattle,277.984,121.4,0.5355260197712325,3979845.0,35.889,4.2,65723.0,126288.0,1.2295,2020930.0,0.7,32.91,68460.0,2.5,13.74,17.32,25.65,41.25,63.0,28570.0,36020.0,53360.0,85800.0,131030.0,all_jobs
2019,Seattle,277.984,121.4,0.5355260197712325,3979845.0,35.889,4.2,65723.0,126288.0,1.2295,140.0,27.9,28.43,,7.7,13.89,24.75,28.38,34.45,42.7,,,,,,dancer
2019,Seattle,277.984,121.4,0.5355260197712325,3979845.0,35.889,4.2,65723.0,126288.0,1.2295,6610.0,9.7,29.08,60490.0,5.0,16.13,20.82,27.43,33.09,47.99,33550.0,43310.0,57050.0,68820.0,99830.0,fit_trainer
2019,Seattle,277.984,121.4,0.5355260197712325,3979845.0,35.889,4.2,65723.0,126288.0,1.2295,3910.0,8.5,17.14,35660.0,1.5,12.42,13.56,16.22,18.75,23.82,25840.0,28210.0,33730.0,39010.0,49540.0,rec_worker
2019,LA,274.114,136.4,0.6038230320415771,13214799.0,35.889,4.2,65723.0,126288.0,1.2295,6239690.0,0.3,28.74,59770.0,0.7,11.92,13.92,20.52,35.34,56.74,24790.0,28960.0,42680.0,73500.0,118010.0,all_jobs
2019,LA,274.114,136.4,0.6038230320415771,13214799.0,35.889,4.2,65723.0,126288.0,1.2295,310.0,9.2,25.69,,8.3,13.27,17.95,27.37,31.77,36.97,,,,,,dancer
2019,LA,274.114,136.4,0.6038230320415771,13214799.0,35.889,4.2,65723.0,126288.0,1.2295,130.0,33.9,36.43,75770.0,16.0,12.69,20.69,34.81,54.68,59.31,26400.0,43020.0,72400.0,113740.0,123350.0,choreo
2019,LA,274.114,136.4,0.6038230320415771,13214799.0,35.889,4.2,65723.0,126288.0,1.2295,13940.0,8.6,24.24,50430.0,4.0,12.58,14.86,23.73,29.62,36.65,26160.0,30910.0,49370.0,61620.0,76240.0,fit_trainer
2019,LA,274.114,136.4,0.6038230320415771,13214799.0,35.889,4.2,65723.0,126288.0,1.2295,16710.0,3.8,15.46,32150.0,2.0,11.8,12.73,14.6,17.38,19.82,24530.0,26480.0,30360.0,36160.0,41220.0,rec_worker
2019,SanFran,295.004,164.0,0.7209773639484941,4731803.0,35.889,4.2,65723.0,126288.0,1.2295,2472110.0,0.7,36.49,75890.0,1.1,13.26,17.22,27.42,47.06,73.34,27580.0,35830.0,57040.0,97890.0,152550.0,all_jobs
2019,SanFran,295.004,164.0,0.7209773639484941,4731803.0,35.889,4.2,65723.0,126288.0,1.2295,610.0,48.9,22.36,,22.9,13.72,15.61,17.15,18.69,43.62,,,,,,dancer
2019,SanFran,295.004,164.0,0.7209773639484941,4731803.0,35.889,4.2,65723.0,126288.0,1.2295,6890.0,9.7,28.53,59340.0,4.1,12.44,17.08,28.18,35.75,47.22,25870.0,35520.0,58620.0,74360.0,98220.0,fit_trainer
2019,SanFran,295.004,164.0,0.7209773639484941,4731803.0,35.889,4.2,65723.0,126288.0,1.2295,8150.0,14.7,17.54,36490.0,3.9,12.34,13.65,16.2,20.2,24.85,25670.0,28390.0,33690.0,42020.0,51680.0,rec_worker
2019,All,255.6575,,,328239523.0,35.889,4.2,65723.0,126288.0,1.2295,146875480.0,0.1,25.72,53490.0,0.1,10.35,13.02,19.14,30.88,48.57,21530.0,27080.0,39810.0,64240.0,101020.0,all_jobs
2019,All,255.6575,,,328239523.0,35.889,4.2,65723.0,126288.0,1.2295,9690.0,8.1,22.91,,3.0,10.1,12.05,17.49,27.48,43.41,,,,,,dancer
2019,All,255.6575,,,328239523.0,35.889,4.2,65723.0,126288.0,1.2295,4630.0,10.5,25.77,53590.0,3.4,10.48,15.3,22.27,31.75,48.9,21800.0,31820.0,46330.0,66040.0,101710.0,choreo
2019,All,255.6575,,,328239523.0,35.889,4.2,65723.0,126288.0,1.2295,325500.0,1.2,21.69,45110.0,0.7,10.15,12.94,19.42,27.63,36.25,21110.0,26910.0,40390.0,57470.0,75400.0,fit_trainer
2019,All,255.6575,,,328239523.0,35.889,4.2,65723.0,126288.0,1.2295,358750.0,1.1,14.1,29330.0,0.4,9.07,10.66,12.67,16.17,21.15,18860.0,22170.0,26350.0,33630.0,44000.0,rec_worker
2020,NY,282.92,216.7,0.8996778264912979,20096413.0,24.361,3.43,62808.0,112485.0,1.0768,8834370.0,0.3,34.16,71050.0,0.6,12.57,15.93,25.01,42.44,66.44,26140.0,33140.0,52020.0,88270.0,138190.0,all_jobs
2020,NY,282.92,216.7,0.8996778264912979,20096413.0,24.361,3.43,62808.0,112485.0,1.0768,1360.0,20.0,29.81,,7.5,12.43,15.9,24.86,38.82,58.21,,,,,,dancer
2020,NY,282.92,216.7,0.8996778264912979,20096413.0,24.361,3.43,62808.0,112485.0,1.0768,17550.0,7.6,28.21,58680.0,4.0,12.78,15.45,26.12,35.31,50.69,26580.0,32130.0,54330.0,73440.0,105440.0,fit_trainer
2020,NY,282.92,216.7,0.8996778264912979,20096413.0,24.361,3.43,62808.0,112485.0,1.0768,25820.0,7.4,17.06,35490.0,1.3,11.9,12.96,15.57,19.29,25.16,24750.0,26950.0,32380.0,40110.0,52340.0,rec_worker
2020,Chicago,243.873,116.9,0.5491614600460375,9601605.0,24.361,3.43,62808.0,112485.0,1.0768,4362110.0,0.4,29.01,60340.0,0.8,11.03,14.34,21.84,36.33,54.29,22930.0,29830.0,45420.0,75560.0,112930.0,all_jobs
2020,Chicago,243.873,116.9,0.5491614600460375,9601605.0,24.361,3.43,62808.0,112485.0,1.0768,190.0,37.9,20.14,,10.3,15.57,16.46,17.91,19.36,34.75,,,,,,dancer
2020,Chicago,243.873,116.9,0.5491614600460375,9601605.0,24.361,3.43,62808.0,112485.0,1.0768,10090.0,6.9,23.87,49650.0,2.9,10.11,13.1,21.84,30.42,43.05,21030.0,27250.0,45440.0,63270.0,89550.0,fit_trainer
2020,Chicago,243.873,116.9,0.5491614600460375,9601605.0,24.361,3.43,62808.0,112485.0,1.0768,10790.0,4.7,14.38,29920.0,1.2,9.53,10.47,12.62,15.94,21.92,19820.0,21780.0,26250.0,33160.0,45590.0,rec_worker
2020,Seattle,282.693,121.4,0.5355260197712325,4024730.0,24.361,3.43,62808.0,112485.0,1.0768,1955810.0,0.8,35.74,74330.0,2.9,14.98,18.49,28.04,45.65,68.3,31170.0,38460.0,58330.0,94960.0,142070.0,all_jobs
2020,Seattle,282.693,121.4,0.5355260197712325,4024730.0,24.361,3.43,62808.0,112485.0,1.0768,90.0,29.4,31.0,,6.2,20.1,26.57,29.82,36.69,44.81,,,,,,dancer
2020,Seattle,282.693,121.4,0.5355260197712325,4024730.0,24.361,3.43,62808.0,112485.0,1.0768,5570.0,10.9,28.6,59500.0,7.8,14.78,18.56,26.1,33.13,50.38,30740.0,38610.0,54280.0,68900.0,104790.0,fit_trainer
2020,Seattle,282.693,121.4,0.5355260197712325,4024730.0,24.361,3.43,62808.0,112485.0,1.0768,3500.0,8.5,18.79,39080.0,3.3,13.86,14.84,17.11,19.88,26.03,28840.0,30870.0,35590.0,41350.0,54150.0,rec_worker
2020,LA,278.567,136.4,0.6038230320415771,13173266.0,24.361,3.43,62808.0,112485.0,1.0768,5822510.0,0.3,30.61,63660.0,0.7,13.24,14.94,21.9,37.76,60.2,27530.0,31080.0,45550.0,78540.0,125220.0,all_jobs
2020,LA,278.567,136.4,0.6038230320415771,13173266.0,24.361,3.43,62808.0,112485.0,1.0768,110.0,35.3,20.34,,7.7,13.2,14.12,16.93,22.49,32.35,,,,,,dancer
2020,LA,278.567,136.4,0.6038230320415771,13173266.0,24.361,3.43,62808.0,112485.0,1.0768,,,43.93,91380.0,12.8,13.01,25.19,53.05,58.33,61.49,27060.0,52400.0,110330.0,121320.0,127900.0,choreo
2020,LA,278.567,136.4,0.6038230320415771,13173266.0,24.361,3.43,62808.0,112485.0,1.0768,10980.0,9.3,25.74,53540.0,4.0,13.66,15.63,24.86,31.19,39.57,28400.0,32500.0,51710.0,64870.0,82320.0,fit_trainer
2020,LA,278.567,136.4,0.6038230320415771,13173266.0,24.361,3.43,62808.0,112485.0,1.0768,19070.0,16.3,17.28,35940.0,2.1,13.25,14.25,16.2,19.39,23.44,27550.0,29650.0,33690.0,40330.0,48760.0,rec_worker
2020,SanFran,300.084,164.0,0.7209773639484941,4739649.0,24.361,3.43,62808.0,112485.0,1.0768,2330800.0,0.7,39.35,81840.0,0.9,14.62,18.61,29.71,50.75,78.59,30420.0,38720.0,61790.0,105570.0,163460.0,all_jobs
2020,SanFran,300.084,164.0,0.7209773639484941,4739649.0,24.361,3.43,62808.0,112485.0,1.0768,710.0,41.8,22.22,,7.6,15.43,16.37,17.95,20.89,39.91,,,,,,dancer
2020,SanFran,300.084,164.0,0.7209773639484941,4739649.0,24.361,3.43,62808.0,112485.0,1.0768,5920.0,12.1,30.26,62930.0,3.5,14.88,24.32,29.76,35.06,45.34,30960.0,50590.0,61900.0,72930.0,94310.0,fit_trainer
2020,SanFran,300.084,164.0,0.7209773639484941,4739649.0,24.361,3.43,62808.0,112485.0,1.0768,6780.0,15.5,18.24,37940.0,3.6,13.37,14.3,16.04,20.12,26.03,27800.0,29740.0,33360.0,41850.0,54140.0,rec_worker
2020,All,258.811,,,331501080.0,24.361,3.43,62808.0,112485.0,1.0768,139099570.0,0.1,27.07,56310.0,0.1,10.97,13.95,20.17,32.41,50.99,22810.0,29020.0,41950.0,67410.0,106050.0,all_jobs
2020,All,258.811,,,331501080.0,24.361,3.43,62808.0,112485.0,1.0768,7370.0,8.0,25.08,,3.3,11.68,13.77,18.58,29.21,48.76,,,,,,dancer
2020,All,258.811,,,331501080.0,24.361,3.43,62808.0,112485.0,1.0768,3580.0,11.6,25.0,52000.0,4.4,10.18,14.14,21.0,30.33,48.68,21180.0,29420.0,43680.0,63080.0,101250.0,choreo
2020,All,258.811,,,331501080.0,24.361,3.43,62808.0,112485.0,1.0768,248070.0,1.5,21.95,45650.0,0.7,10.4,13.38,19.48,27.64,36.81,21640.0,27840.0,40510.0,57490.0,76550.0,fit_trainer
2020,All,258.811,,,331501080.0,24.361,3.43,62808.0,112485.0,1.0768,325640.0,1.5,14.88,30960.0,0.6,9.38,11.26,13.67,17.12,22.36,19510.0,23420.0,28440.0,35620.0,46510.0,rec_worker
2021,NY,292.303,216.7,0.8996778264912979,19768458.0,,3.72,66266.0,120081.0,1.1531,8678110.0,0.0,35.65,74150.0,0.2,14.1,17.69,26.83,46.33,63.88,29330.0,36790.0,55810.0,96370.0,132870.0,all_jobs
2021,NY,292.303,216.7,0.8996778264912979,19768458.0,,3.72,66266.0,120081.0,1.1531,830.0,22.0,33.93,,11.1,15.99,17.74,29.29,43.31,61.52,,,,,,dancer
2021,NY,292.303,216.7,0.8996778264912979,19768458.0,,3.72,66266.0,120081.0,1.1531,,,45.63,94910.0,25.7,18.59,29.77,37.52,47.48,76.98,38670.0,61930.0,78030.0,98750.0,160110.0,choreo
2021,NY,292.303,216.7,0.8996778264912979,19768458.0,,3.72,66266.0,120081.0,1.1531,14170.0,6.8,31.11,64700.0,3.2,14.33,18.29,28.9,37.65,47.87,29810.0,38050.0,60100.0,78320.0,99570.0,fit_trainer
2021,NY,292.303,216.7,0.8996778264912979,19768458.0,,3.72,66266.0,120081.0,1.1531,17670.0,6.2,18.28,38020.0,1.3,13.23,14.16,17.51,21.85,25.46,27510.0,29460.0,36420.0,45460.0,52950.0,rec_worker
2021,Chicago,254.159,116.9,0.5491614600460375,9509934.0,,3.72,66266.0,120081.0,1.1531,4232830.0,0.0,29.74,61860.0,0.3,12.85,14.61,22.74,37.24,52.55,26720.0,30380.0,47300.0,77450.0,109300.0,all_jobs
2021,Chicago,254.159,116.9,0.5491614600460375,9509934.0,,3.72,66266.0,120081.0,1.1531,9940.0,9.9,24.31,50550.0,5.9,11.28,14.68,22.61,29.13,37.61,23470.0,30540.0,47030.0,60600.0,78230.0,fit_trainer
2021,Chicago,254.159,116.9,0.5491614600460375,9509934.0,,3.72,66266.0,120081.0,1.1531,7980.0,9.4,15.65,32560.0,1.9,11.22,12.23,14.33,17.49,22.42,23340.0,25430.0,29810.0,36380.0,46640.0,rec_worker
2021,Seattle,295.56,121.4,0.5355260197712325,4011553.0,,3.72,66266.0,120081.0,1.1531,1917560.0,0.0,36.62,76170.0,0.5,16.58,18.59,28.96,47.35,70.77,34480.0,38660.0,60230.0,98500.0,147200.0,all_jobs
2021,Seattle,295.56,121.4,0.5355260197712325,4011553.0,,3.72,66266.0,120081.0,1.1531,80.0,40.7,28.12,58490.0,13.2,23.59,23.59,30.06,30.06,30.93,49070.0,49070.0,62530.0,62530.0,64330.0,choreo
2021,Seattle,295.56,121.4,0.5355260197712325,4011553.0,,3.72,66266.0,120081.0,1.1531,4840.0,6.7,26.67,55480.0,4.3,14.86,20.38,24.46,29.1,37.64,30900.0,42380.0,50870.0,60530.0,78280.0,fit_trainer
2021,Seattle,295.56,121.4,0.5355260197712325,4011553.0,,3.72,66266.0,120081.0,1.1531,2070.0,7.0,19.32,40180.0,1.1,14.74,16.07,17.74,22.13,27.28,30660.0,33430.0,36900.0,46040.0,56730.0,rec_worker
2021,LA,289.244,136.4,0.6038230320415771,12997353.0,,3.72,66266.0,120081.0,1.1531,5719620.0,0.0,31.7,65930.0,0.4,14.33,15.12,22.87,37.81,61.39,29810.0,31450.0,47580.0,78630.0,127690.0,all_jobs
2021,LA,289.244,136.4,0.6038230320415771,12997353.0,,3.72,66266.0,120081.0,1.1531,270.0,30.7,18.97,,6.8,14.0,14.61,20.95,23.22,24.38,,,,,,dancer
2021,LA,289.244,136.4,0.6038230320415771,12997353.0,,3.72,66266.0,120081.0,1.1531,70.0,48.6,30.41,63250.0,11.7,19.78,19.78,36.86,36.86,36.88,41140.0,41140.0,76660.0,76660.0,76700.0,choreo
2021,LA,289.244,136.4,0.6038230320415771,12997353.0,,3.72,66266.0,120081.0,1.1531,8290.0,13.5,25.09,52180.0,5.3,14.47,14.82,23.44,30.56,37.66,30090.0,30820.0,48760.0,63560.0,78320.0,fit_trainer
2021,LA,289.244,136.4,0.6038230320415771,12997353.0,,3.72,66266.0,120081.0,1.1531,13250.0,5.7,16.73,34800.0,0.7,14.31,14.44,14.76,17.56,22.06,29760.0,30040.0,30700.0,36530.0,45890.0,rec_worker
2021,SanFran,309.721,164.0,0.7209773639484941,4623264.0,,3.72,66266.0,120081.0,1.1531,2242190.0,0.0,41.63,86590.0,0.5,16.97,20.4,29.81,55.33,79.63,35290.0,42430.0,62000.0,115090.0,165620.0,all_jobs
2021,SanFran,309.721,164.0,0.7209773639484941,4623264.0,,3.72,66266.0,120081.0,1.1531,200.0,23.3,32.43,,18.7,14.77,17.74,24.15,46.59,58.73,,,,,,dancer
2021,SanFran,309.721,164.0,0.7209773639484941,4623264.0,,3.72,66266.0,120081.0,1.1531,60.0,42.5,38.35,79760.0,11.1,22.79,26.08,42.47,42.48,47.7,47410.0,54240.0,88340.0,88350.0,99220.0,choreo
2021,SanFran,309.721,164.0,0.7209773639484941,4623264.0,,3.72,66266.0,120081.0,1.1531,3890.0,7.7,32.76,68140.0,6.2,16.51,22.66,30.72,38.33,49.73,34330.0,47130.0,63910.0,79730.0,103430.0,fit_trainer
2021,SanFran,309.721,164.0,0.7209773639484941,4623264.0,,3.72,66266.0,120081.0,1.1531,6280.0,19.1,18.58,38640.0,4.7,14.4,14.45,17.13,19.92,23.32,29950.0,30050.0,35620.0,41420.0,48510.0,rec_worker
2021,All,270.9695,,,331893745.0,,3.72,66266.0,120081.0,1.1531,140886310.0,0.0,28.01,58260.0,0.1,11.53,14.4,22.0,32.98,49.43,23980.0,29950.0,45760.0,68590.0,102810.0,all_jobs
2021,All,270.9695,,,331893745.0,,3.72,66266.0,120081.0,1.1531,3850.0,11.1,24.49,,5.4,10.03,14.0,18.78,29.29,47.62,,,,,,dancer
2021,All,270.9695,,,331893745.0,,3.72,66266.0,120081.0,1.1531,3990.0,12.0,23.86,49630.0,6.3,10.65,14.33,20.53,29.69,37.52,22150.0,29800.0,42700.0,61750.0,78030.0,choreo
2021,All,270.9695,,,331893745.0,,3.72,66266.0,120081.0,1.1531,221600.0,1.6,22.05,45870.0,1.0,11.04,14.22,19.57,27.77,36.51,22960.0,29580.0,40700.0,57760.0,75940.0,fit_trainer
2021,All,270.9695,,,331893745.0,,3.72,66266.0,120081.0,1.1531,264020.0,1.0,15.39,32020.0,0.4,10.45,11.7,14.27,17.59,22.43,21730.0,24330.0,29680.0,36580.0,46660.0,rec_worker
2022,All,,,,,,3.83,68393.0,123680.0,1.1876,,,,,,,,,,,,,,,,all_jobs
